dataset_use_id,paper_id,task_id,dataset_id,paper_file,db_title,original_db_title,db_description,db_link
dataset_use_5dccb2cefb15,paper_56980a027536,task_d174c041a113,dataset_353a5bb6bf50,50_Diffusion probabilistic models enhance variational autoencoder for crystal structure generative modeling.pdf,Carbon-24,Carbon-24,"A dataset of 24 carbon allotropes generated via ab initio random structure searching at 10 GPa pressure, covering diverse crystal systems (e.g., diamond, graphite, BC8, R8). It contains DFT-optimized crystal structures—including fractional coordinates, lattice matrices, and atomic types—with known ground-state energies and volumes at 10 GPa. This dataset is central to the ground-state performance evaluation: 100 generated structures from DP-CDVAE are relaxed using DFT, and their energy differences (ΔE), RMS displacement (⟨δrms⟩), and volume errors (ΔVrms) relative to relaxed counterparts are computed to quantify proximity to true ground states.",https://doi.org/10.24435/MATERIALSCLOUD:2020.0026/V1
dataset_use_91df18231647,paper_56980a027536,task_d174c041a113,dataset_c1788908f106,50_Diffusion probabilistic models enhance variational autoencoder for crystal structure generative modeling.pdf,MP-20,MP-20,"A subset of the Materials Project database containing approximately 20,000 diverse inorganic compounds spanning multiple crystal systems, stoichiometries, and chemical spaces. It provides experimentally validated or DFT-optimized crystal structures with full structural metadata (lattice, sites, symmetry) and computed properties (formation energy, density). In this work, MP-20 serves as a broad-scale benchmark for generative performance—used to evaluate validity, COV-R/P, and Wasserstein distances of property distributions (density, formation energy, number of elements) between generated and real structures, thereby testing generalization across heterogeneous materials.",https://materialsproject.org
dataset_use_0534bad3ab93,paper_772c016eb4f3,task_e3db808171fa,dataset_d8f086677598,51_Unified Model for Crystalline Material Generation.pdf,Perov-5,Perov-5,"A dataset of 5 stable perovskite (cubic) crystal structures with highly uniform geometries but varying chemical compositions; used in this paper for lattice reconstruction and denoising tasks to evaluate how well the proposed models (EGNN and GemsNet) can recover original lattice parameters (a,b,c,α,β,γ) and atomic positions from noisy or unstructured inputs, supporting the core task of generating stable crystal geometries.",https://doi.org/10.1039/C2EE22748C
dataset_use_62013801db90,paper_772c016eb4f3,task_e3db808171fa,dataset_353a5bb6bf50,51_Unified Model for Crystalline Material Generation.pdf,Carbon-24,Carbon-24,"A dataset of 24 stable carbon-only crystal structures under pressure, exhibiting high geometric diversity (e.g., diamond, graphite, BC8); used to benchmark model performance on reconstructing complex lattice shapes and atomic arrangements, specifically testing the ability of EGNN and GemsNet to generalize across varied topologies while maintaining periodicity and thermodynamic stability during generation.",https://www.materialscloud.org/work/2020.0036/v1
dataset_use_39ff5a1e8310,paper_772c016eb4f3,task_e3db808171fa,dataset_c1788908f106,51_Unified Model for Crystalline Material Generation.pdf,Mp-20,Mp-20,"A curated subset of 20 diverse, experimentally plausible crystalline materials from the Materials Project database, spanning multiple chemical species (including binaries, ternaries, and quaternaries like uranium-containing compounds), lattice symmetries, and structural complexities; used as the primary benchmark for denoising and reconstruction tasks to assess robustness, generalizability, and accuracy of simultaneous atomic position and lattice geometry optimization in realistic, heterogeneous crystal generation scenarios.",https://materialsproject.org
dataset_use_5a959c09c955,paper_8e29f3c6727b,task_5d6d4f6e0f4a,dataset_d55b16e3041b,52_Optimized Crystallographic Graph Generation for Material Science.pdf,Materials Project,Materials Project,"A publicly available dataset of 133,420 crystalline materials, each characterized by ab initio–computed structural and electronic properties; the paper uses a filtered subset (119,701 structures) after removing those with >64 atoms, to benchmark the performance of its graph generation tool. It serves exclusively to evaluate computational efficiency (speed, memory, scalability) of cutoff and KNN graph construction on realistic, diverse periodic structures — not for training or property prediction.",https://materialsproject.org
dataset_use_c430e3bea3b0,paper_94d7baa55ca3,task_9ff121e34959,dataset_8e7feddeed64,53_Physics guided deep learning for generative design of crystal materials with symmetry constraints.pdf,MIO dataset,MIO dataset,"A curated dataset of 42,072 ternary inorganic crystal structures drawn from Materials Project (MP), Inorganic Crystal Structure Database (ICSD), and Open Quantum Materials Database (OQMD v1.4), covering 20 space groups across 5 crystal systems. It serves as the primary training and validation set for the PGCGM model, used to train the physics-guided generative adversarial network to learn atomic coordination patterns, lattice parameter distributions, and symmetry-compliant base atom site configurations under physical constraints.",http://www.materialsproject.org
dataset_use_aea58b60a403,paper_94d7baa55ca3,task_9ff121e34959,dataset_778b650f84cb,53_Physics guided deep learning for generative design of crystal materials with symmetry constraints.pdf,TST dataset,TST dataset,"A test dataset of 9,441 newly released ternary materials from OQMD v1.5, filtered using the same criteria as MIO and disjoint from the training set. It is used to evaluate generalization performance — specifically to assess rediscovery rate, property distribution fidelity (via Wasserstein distance), match rate against Bayesian-optimized structures, and DFT validation success — thereby benchmarking the model’s ability to generate realistic, unseen crystal prototypes beyond the training distribution.",https://oqmd.org
dataset_use_fe3621037d33,paper_75a1d2c5ae0c,task_25bd06f908bc,dataset_d55b16e3041b,"54_An invertible, invariant crystal representation for inverse design of solid-state materials using generative deep learning.pdf",Materials Project,Materials Project (MP) database,"A large-scale computational materials database containing over 100,000 DFT-calculated crystal structures with associated properties (e.g., formation energy, bandgap, energy above hull). In this paper, subsets of MP are used: (1) the 'general dataset' (30,085 crystals with 1–10 atoms/unit cell, negative formation energy, atomic number ≤ 86, no low-dimensional units) to train a general RNN for SLICES syntax; (2) the 'transfer dataset' (364 direct narrow-gap semiconductors with PBE bandgap in [0.1, 0.55] eV) to fine-tune a specialized RNN for property-targeted generation; and (3) the full MP database as a reference for composition/structure novelty filtering during candidate screening.",https://materialsproject.org
dataset_use_fd6f25c0db98,paper_75a1d2c5ae0c,task_25bd06f908bc,dataset_db3b359f185a,"54_An invertible, invariant crystal representation for inverse design of solid-state materials using generative deep learning.pdf",MP-20 dataset,MP-20 dataset,"A curated subset of the Materials Project containing 45,229 crystal structures with 1–20 atoms per unit cell, covering 89 elements and representing structurally and chemically diverse experimentally known crystals. It is used as the primary benchmark for SLI2Cry reconstruction performance (both original and filtered versions: 40,330 crystals after excluding high-Z and low-dimensional cases), and as the training set for unconditional (ucRNN) and conditional (cRNN) generative models for material generation and property optimization evaluation.",https://github.com/txie-93/cdvae
dataset_use_66de39772539,paper_75a1d2c5ae0c,task_25bd06f908bc,dataset_a5afc4407f9c,"54_An invertible, invariant crystal representation for inverse design of solid-state materials using generative deep learning.pdf",MP-21-40 dataset,MP-21-40 dataset,"A Materials Project subset comprising 24,959 materials with 21–40 atoms per unit cell. After filtering for stability (formation energy < 2 eV/atom, energy above hull < 0.08 eV/atom), atomic number ≤ 86, and absence of low-dimensional structural units, it yields the 'filtered MP-21-40' dataset of 23,560 crystals. This dataset is used to evaluate the generalizability of the SLI2Cry reconstruction pipeline beyond the MP-20 size range, demonstrating high match rates (87.88% loose, 83.73% strict).",https://materialsproject.org
dataset_use_a08f1d31048c,paper_75a1d2c5ae0c,task_25bd06f908bc,dataset_4605b2969513,"54_An invertible, invariant crystal representation for inverse design of solid-state materials using generative deep learning.pdf",Quantum MOF (QMOF) database,Quantum MOF (QMOF) database,"A database of quantum-chemically computed metal–organic framework (MOF) structures. Specifically, the 'filtered QMOF-21-40' subset — 339 MOFs with 21–40 atoms per unit cell — is used to assess SLI2Cry's reconstruction capability on complex, porous frameworks. The low match rates (6.19% loose, 2.95% strict) reveal current limitations in handling MOFs and motivate future hierarchical graph extensions (MOF-SLICES).",https://quantum-mof.org
dataset_use_69b41298fed6,paper_53e3f0257d20,task_283558a3d61e,dataset_d8f086677598,55_Equivariant Diffusion for Crystal Structure Prediction.pdf,Perov-5,Perov-5,"A dataset of 18,928 perovskite materials, each with a unit cell containing exactly 5 atoms and analogous structural configurations; used in this paper to train and evaluate EquiCSP on stable structure prediction, with a 60-20-20 train-validation-test split; supports the core CSP task by providing ground-truth (A, C, F) triples for learning the conditional distribution p(C, F | A).",https://doi.org/10.1039/C2EE22742E
